data\images\wheaten_terrier_160.jpg,220,135,323,224,wheaten_terrier
data\images\english_setter_142.jpg,98,120,273,266,english_setter
data\images\Abyssinian_138.jpg,250,60,378,186,abyssinian
data\images\Egyptian_Mau_15.jpg,243,93,338,191,egyptian_mau
data\images\shiba_inu_155.jpg,252,35,415,220,shiba_inu
data\images\keeshond_125.jpg,203,8,443,243,keeshond
data\images\newfoundland_146.jpg,168,64,312,202,newfoundland
data\images\boxer_134.jpg,17,82,291,375,boxer
data\images\pug_16.jpg,138,36,398,275,pug
data\images\Bengal_186.jpg,46,22,301,291,bengal
data\images\yorkshire_terrier_150.jpg,110,47,173,99,yorkshire_terrier
data\images\basset_hound_134.jpg,97,12,500,244,basset_hound
data\images\newfoundland_182.jpg,145,1,426,287,newfoundland
data\images\newfoundland_142.jpg,88,73,233,202,newfoundland
data\images\Russian_Blue_159.jpg,113,61,298,224,russian_blue
data\images\Ragdoll_16.jpg,157,56,296,200,ragdoll
data\images\Persian_160.jpg,224,210,340,319,persian
data\images\Persian_184.jpg,130,24,366,237,persian
data\images\Egyptian_Mau_102.jpg,369,64,450,146,egyptian_mau
data\images\wheaten_terrier_116.jpg,282,183,341,256,wheaten_terrier
data\images\wheaten_terrier_188.jpg,119,45,228,129,wheaten_terrier
data\images\Russian_Blue_147.jpg,224,41,394,216,russian_blue
data\images\chihuahua_106.jpg,120,21,168,72,chihuahua
data\images\scottish_terrier_149.jpg,176,31,320,265,scottish_terrier
data\images\shiba_inu_100.jpg,137,140,328,330,shiba_inu
data\images\american_pit_bull_terrier_127.jpg,119,1,235,159,american_pit_bull_terrier
data\images\havanese_149.jpg,99,40,335,242,havanese
data\images\scottish_terrier_184.jpg,171,78,337,209,scottish_terrier
data\images\havanese_173.jpg,254,75,366,169,havanese
data\images\leonberger_18.jpg,122,267,203,361,leonberger
data\images\american_bulldog_116.jpg,152,37,293,167,american_bulldog
data\images\Ragdoll_161.jpg,112,5,235,139,ragdoll
data\images\staffordshire_bull_terrier_174.jpg,187,1,426,336,staffordshire_bull_terrier
data\images\pomeranian_129.jpg,82,22,235,181,pomeranian
data\images\British_Shorthair_135.jpg,67,56,373,348,british_shorthair
data\images\Russian_Blue_131.jpg,144,53,275,197,russian_blue
data\images\Bengal_109.jpg,231,12,401,187,bengal
data\images\american_pit_bull_terrier_111.jpg,78,32,231,166,american_pit_bull_terrier
data\images\keeshond_171.jpg,165,15,345,257,keeshond
data\images\beagle_161.jpg,163,71,341,256,beagle
data\images\basset_hound_130.jpg,37,1,397,375,basset_hound
data\images\saint_bernard_124.jpg,108,92,230,225,saint_bernard
data\images\pug_188.jpg,104,26,223,122,pug
data\images\samoyed_145.jpg,206,24,363,170,samoyed
data\images\pomeranian_100.jpg,255,81,358,218,pomeranian
data\images\newfoundland_177.jpg,13,17,317,309,newfoundland
data\images\Siamese_200.jpg,90,44,286,208,siamese
data\images\japanese_chin_131.jpg,77,112,267,285,japanese_chin
data\images\Maine_Coon_144.jpg,116,19,427,332,maine_coon
data\images\basset_hound_185.jpg,186,113,321,227,basset_hound
data\images\german_shorthaired_147.jpg,1,20,386,321,german_shorthaired
data\images\yorkshire_terrier_115.jpg,31,19,182,172,yorkshire_terrier
data\images\Maine_Coon_163.jpg,102,28,249,182,maine_coon
data\images\havanese_110.jpg,110,229,249,356,havanese
data\images\Abyssinian_18.jpg,135,87,314,285,abyssinian
data\images\american_pit_bull_terrier_164.jpg,83,35,214,196,american_pit_bull_terrier
data\images\Siamese_161.jpg,109,24,301,228,siamese
data\images\newfoundland_180.jpg,118,111,288,295,newfoundland
data\images\scottish_terrier_162.jpg,160,15,319,120,scottish_terrier
data\images\pomeranian_181.jpg,58,1,201,162,pomeranian
data\images\beagle_121.jpg,47,150,276,303,beagle
data\images\Abyssinian_156.jpg,283,26,410,167,abyssinian
data\images\leonberger_109.jpg,150,27,322,219,leonberger
data\images\keeshond_184.jpg,168,39,396,338,keeshond
data\images\Sphynx_179.jpg,90,4,321,240,sphynx
data\images\japanese_chin_132.jpg,28,10,266,201,japanese_chin
data\images\english_cocker_spaniel_188.jpg,99,57,281,291,english_cocker_spaniel
data\images\wheaten_terrier_165.jpg,40,49,258,286,wheaten_terrier
data\images\Birman_134.jpg,103,238,267,425,birman
data\images\Birman_112.jpg,137,19,479,331,birman
data\images\chihuahua_122.jpg,98,17,213,136,chihuahua
data\images\wheaten_terrier_115.jpg,142,126,239,236,wheaten_terrier
data\images\Siamese_152.jpg,60,7,325,284,siamese
data\images\keeshond_135.jpg,110,34,339,318,keeshond
data\images\german_shorthaired_181.jpg,163,1,464,344,german_shorthaired
data\images\english_cocker_spaniel_107.jpg,237,72,368,214,english_cocker_spaniel
data\images\newfoundland_127.jpg,116,56,305,240,newfoundland
data\images\american_bulldog_126.jpg,123,8,279,153,american_bulldog
data\images\beagle_152.jpg,166,92,239,171,beagle
data\images\havanese_130.jpg,52,37,413,318,havanese
data\images\pug_185.jpg,77,38,241,176,pug
data\images\Abyssinian_125.jpg,215,23,393,176,abyssinian
data\images\english_setter_152.jpg,59,64,398,337,english_setter
data\images\Sphynx_141.jpg,277,64,404,191,sphynx
data\images\shiba_inu_103.jpg,204,66,285,160,shiba_inu
data\images\pug_182.jpg,31,28,175,134,pug
data\images\great_pyrenees_104.jpg,24,47,322,339,great_pyrenees
data\images\Siamese_111.jpg,59,47,249,235,siamese
data\images\chihuahua_113.jpg,120,46,200,139,chihuahua
data\images\scottish_terrier_171.jpg,184,36,412,322,scottish_terrier
data\images\boxer_120.jpg,249,135,302,198,boxer
data\images\staffordshire_bull_terrier_122.jpg,122,96,427,307,staffordshire_bull_terrier
data\images\Egyptian_Mau_113.jpg,402,37,502,165,egyptian_mau
data\images\scottish_terrier_141.jpg,60,68,294,320,scottish_terrier
data\images\staffordshire_bull_terrier_173.jpg,101,49,298,221,staffordshire_bull_terrier
data\images\keeshond_175.jpg,269,72,372,218,keeshond
data\images\Maine_Coon_162.jpg,54,130,324,361,maine_coon
data\images\newfoundland_153.jpg,103,30,362,284,newfoundland
data\images\samoyed_184.jpg,260,62,345,206,samoyed
data\images\english_cocker_spaniel_189.jpg,233,34,337,127,english_cocker_spaniel
data\images\Bombay_126.jpg,31,59,135,151,bombay
data\images\chihuahua_127.jpg,155,1,242,106,chihuahua
data\images\Siamese_167.jpg,135,67,326,269,siamese
data\images\Ragdoll_201.jpg,102,58,201,161,ragdoll
data\images\shiba_inu_104.jpg,181,1,397,242,shiba_inu
data\images\Bombay_160.jpg,23,45,75,109,bombay
data\images\american_bulldog_174.jpg,183,16,491,301,american_bulldog
data\images\newfoundland_164.jpg,360,66,450,159,newfoundland
data\images\Russian_Blue_164.jpg,97,60,280,234,russian_blue
data\images\newfoundland_163.jpg,214,49,329,157,newfoundland
data\images\miniature_pinscher_138.jpg,47,1,173,136,miniature_pinscher
data\images\Maine_Coon_106.jpg,217,25,359,194,maine_coon
data\images\Bengal_172.jpg,60,90,122,159,bengal
data\images\chihuahua_181.jpg,4,130,152,209,chihuahua
data\images\Abyssinian_145.jpg,230,112,403,271,abyssinian
data\images\Abyssinian_193.jpg,124,5,268,152,abyssinian
data\images\american_bulldog_164.jpg,117,77,182,194,american_bulldog
data\images\Birman_124.jpg,251,1,459,210,birman
data\images\basset_hound_180.jpg,136,56,305,213,basset_hound
data\images\english_setter_104.jpg,137,25,285,158,english_setter
data\images\Bombay_122.jpg,27,152,94,209,bombay
data\images\leonberger_127.jpg,25,24,387,314,leonberger
data\images\Russian_Blue_107.jpg,2,3,254,290,russian_blue
data\images\Russian_Blue_200.jpg,232,134,273,175,russian_blue
data\images\Persian_12.jpg,1,93,375,480,persian
data\images\pug_163.jpg,84,31,212,150,pug
data\images\keeshond_172.jpg,168,48,306,206,keeshond
data\images\Bombay_191.jpg,37,44,175,189,bombay
data\images\Ragdoll_111.jpg,22,31,322,310,ragdoll
data\images\english_setter_103.jpg,41,80,317,328,english_setter
data\images\american_bulldog_101.jpg,168,35,319,178,american_bulldog
data\images\boxer_106.jpg,183,56,279,143,boxer
data\images\Birman_179.jpg,203,117,284,198,birman
data\images\staffordshire_bull_terrier_131.jpg,14,51,298,284,staffordshire_bull_terrier
data\images\samoyed_153.jpg,108,1,427,269,samoyed
data\images\newfoundland_102.jpg,163,89,342,253,newfoundland
data\images\Bengal_106.jpg,242,61,335,179,bengal
data\images\keeshond_179.jpg,10,41,144,230,keeshond
data\images\boxer_116.jpg,186,68,281,139,boxer
data\images\Egyptian_Mau_111.jpg,270,76,329,140,egyptian_mau
data\images\saint_bernard_148.jpg,83,34,391,309,saint_bernard
data\images\leonberger_141.jpg,100,92,255,236,leonberger
data\images\Bengal_189.jpg,212,86,289,176,bengal
data\images\newfoundland_131.jpg,103,133,253,270,newfoundland
data\images\wheaten_terrier_105.jpg,136,2,306,172,wheaten_terrier
data\images\Abyssinian_168.jpg,37,38,183,182,abyssinian
data\images\wheaten_terrier_177.jpg,157,75,272,167,wheaten_terrier
data\images\shiba_inu_116.jpg,131,107,238,233,shiba_inu
data\images\wheaten_terrier_122.jpg,122,86,293,249,wheaten_terrier
data\images\Sphynx_190.jpg,102,37,252,204,sphynx
data\images\japanese_chin_114.jpg,205,64,342,161,japanese_chin
data\images\saint_bernard_108.jpg,220,90,316,178,saint_bernard
data\images\newfoundland_138.jpg,155,1,466,303,newfoundland
data\images\keeshond_15.jpg,64,103,154,218,keeshond
data\images\great_pyrenees_11.jpg,101,127,213,234,great_pyrenees
data\images\japanese_chin_157.jpg,99,68,269,218,japanese_chin
data\images\english_setter_181.jpg,62,61,334,312,english_setter
data\images\Birman_141.jpg,308,92,406,202,birman
data\images\keeshond_180.jpg,62,1,200,183,keeshond
data\images\keeshond_144.jpg,257,40,366,185,keeshond
data\images\scottish_terrier_108.jpg,173,75,320,278,scottish_terrier
data\images\chihuahua_123.jpg,82,1,176,81,chihuahua
data\images\american_pit_bull_terrier_123.jpg,58,37,133,112,american_pit_bull_terrier
data\images\newfoundland_103.jpg,181,41,303,152,newfoundland
data\images\Maine_Coon_151.jpg,81,127,237,286,maine_coon
data\images\keeshond_115.jpg,177,55,336,243,keeshond
data\images\keeshond_156.jpg,137,83,304,276,keeshond
data\images\wheaten_terrier_168.jpg,115,20,269,142,wheaten_terrier
data\images\english_setter_110.jpg,287,157,364,250,english_setter
data\images\wheaten_terrier_141.jpg,321,20,474,140,wheaten_terrier
data\images\staffordshire_bull_terrier_107.jpg,101,53,240,219,staffordshire_bull_terrier
data\images\yorkshire_terrier_123.jpg,59,53,153,133,yorkshire_terrier
data\images\Russian_Blue_173.jpg,195,35,441,347,russian_blue
data\images\american_bulldog_185.jpg,128,22,438,268,american_bulldog
data\images\english_cocker_spaniel_108.jpg,145,76,251,223,english_cocker_spaniel
data\images\samoyed_12.jpg,108,48,239,221,samoyed
data\images\german_shorthaired_129.jpg,27,141,116,223,german_shorthaired
data\images\Birman_177.jpg,162,72,252,156,birman
data\images\Russian_Blue_113.jpg,212,131,329,256,russian_blue
data\images\Bombay_128.jpg,82,136,234,318,bombay
data\images\staffordshire_bull_terrier_191.jpg,109,8,260,170,staffordshire_bull_terrier
data\images\scottish_terrier_138.jpg,97,1,319,245,scottish_terrier
data\images\yorkshire_terrier_168.jpg,112,144,292,315,yorkshire_terrier
data\images\Siamese_157.jpg,157,10,353,241,siamese
data\images\Bengal_167.jpg,74,18,237,200,bengal
data\images\pug_175.jpg,85,43,210,164,pug
data\images\samoyed_181.jpg,153,53,251,179,samoyed
data\images\Siamese_198.jpg,230,59,326,158,siamese
data\images\Birman_140.jpg,46,67,232,226,birman
data\images\Persian_190.jpg,128,13,296,142,persian
data\images\Egyptian_Mau_104.jpg,7,2,74,80,egyptian_mau
data\images\saint_bernard_146.jpg,49,63,152,150,saint_bernard
data\images\chihuahua_147.jpg,112,47,199,142,chihuahua
data\images\Egyptian_Mau_121.jpg,185,131,294,250,egyptian_mau
data\images\Maine_Coon_138.jpg,62,186,228,365,maine_coon
data\images\english_setter_162.jpg,117,176,250,348,english_setter
data\images\newfoundland_189.jpg,147,61,357,277,newfoundland
data\images\american_pit_bull_terrier_126.jpg,6,38,90,100,american_pit_bull_terrier
data\images\scottish_terrier_172.jpg,68,61,268,429,scottish_terrier
data\images\english_cocker_spaniel_158.jpg,80,37,281,214,english_cocker_spaniel
data\images\Ragdoll_18.jpg,221,8,424,228,ragdoll
data\images\shiba_inu_173.jpg,147,188,231,268,shiba_inu
data\images\basset_hound_110.jpg,58,38,310,317,basset_hound
data\images\german_shorthaired_134.jpg,134,65,230,150,german_shorthaired
data\images\Ragdoll_10.jpg,227,46,363,194,ragdoll
data\images\beagle_166.jpg,132,52,277,165,beagle
data\images\newfoundland_11.jpg,246,72,397,214,newfoundland
data\images\pug_120.jpg,127,2,391,216,pug
data\images\leonberger_147.jpg,45,37,161,123,leonberger
data\images\american_pit_bull_terrier_152.jpg,15,10,133,154,american_pit_bull_terrier
data\images\leonberger_106.jpg,17,107,319,378,leonberger
data\images\miniature_pinscher_169.jpg,84,88,181,177,miniature_pinscher
data\images\german_shorthaired_103.jpg,123,47,303,233,german_shorthaired
data\images\scottish_terrier_140.jpg,53,25,235,236,scottish_terrier
data\images\Maine_Coon_161.jpg,165,31,356,235,maine_coon
data\images\Birman_109.jpg,23,85,353,414,birman
data\images\scottish_terrier_190.jpg,32,6,253,328,scottish_terrier
data\images\japanese_chin_163.jpg,108,99,332,326,japanese_chin
data\images\great_pyrenees_174.jpg,175,36,299,162,great_pyrenees
data\images\beagle_189.jpg,152,300,216,359,beagle
data\images\Maine_Coon_203.jpg,96,35,234,185,maine_coon
data\images\Ragdoll_117.jpg,244,37,375,172,ragdoll
data\images\newfoundland_178.jpg,48,6,373,228,newfoundland
data\images\Siamese_138.jpg,124,62,243,188,siamese
data\images\Abyssinian_173.jpg,241,31,310,102,abyssinian
data\images\scottish_terrier_11.jpg,149,49,269,238,scottish_terrier
data\images\beagle_120.jpg,78,76,301,281,beagle
data\images\american_bulldog_148.jpg,136,123,347,275,american_bulldog
data\images\Siamese_133.jpg,80,122,251,294,siamese
data\images\english_setter_165.jpg,114,93,205,195,english_setter
data\images\Bengal_180.jpg,223,77,285,145,bengal
data\images\miniature_pinscher_13.jpg,100,114,212,242,miniature_pinscher
data\images\Ragdoll_128.jpg,120,1,441,280,ragdoll
data\images\miniature_pinscher_125.jpg,103,79,155,127,miniature_pinscher
data\images\samoyed_188.jpg,113,137,231,276,samoyed
data\images\american_pit_bull_terrier_16.jpg,160,57,428,291,american_pit_bull_terrier
data\images\staffordshire_bull_terrier_196.jpg,85,1,358,265,staffordshire_bull_terrier
data\images\shiba_inu_18.jpg,123,23,309,222,shiba_inu
data\images\keeshond_153.jpg,263,104,357,257,keeshond
data\images\British_Shorthair_103.jpg,108,149,199,229,british_shorthair
data\images\german_shorthaired_188.jpg,77,35,357,284,german_shorthaired
data\images\leonberger_151.jpg,93,34,331,272,leonberger
data\images\japanese_chin_120.jpg,77,53,463,297,japanese_chin
data\images\Bombay_108.jpg,230,21,300,94,bombay
data\images\Bombay_183.jpg,214,1,406,198,bombay
data\images\British_Shorthair_167.jpg,182,33,409,253,british_shorthair
data\images\keeshond_17.jpg,238,39,384,178,keeshond
data\images\wheaten_terrier_149.jpg,60,236,253,433,wheaten_terrier
data\images\British_Shorthair_188.jpg,98,29,318,251,british_shorthair
data\images\newfoundland_185.jpg,144,62,448,339,newfoundland
data\images\american_bulldog_180.jpg,46,23,417,334,american_bulldog
data\images\Sphynx_151.jpg,121,19,213,107,sphynx
data\images\german_shorthaired_114.jpg,303,7,489,189,german_shorthaired
data\images\Bombay_184.jpg,210,120,327,245,bombay
data\images\Siamese_153.jpg,247,39,347,146,siamese
data\images\boxer_156.jpg,61,99,357,440,boxer
data\images\great_pyrenees_135.jpg,253,48,349,142,great_pyrenees
data\images\British_Shorthair_199.jpg,100,9,313,221,british_shorthair
data\images\Abyssinian_158.jpg,154,1,347,231,abyssinian
data\images\yorkshire_terrier_158.jpg,80,4,251,121,yorkshire_terrier
data\images\basset_hound_178.jpg,193,88,342,274,basset_hound
data\images\basset_hound_155.jpg,219,18,436,244,basset_hound
data\images\boxer_177.jpg,142,1,436,305,boxer
data\images\beagle_119.jpg,164,165,305,283,beagle
data\images\chihuahua_160.jpg,16,26,183,160,chihuahua
data\images\german_shorthaired_173.jpg,289,89,364,140,german_shorthaired
data\images\great_pyrenees_150.jpg,42,148,267,340,great_pyrenees
data\images\pomeranian_105.jpg,93,7,259,201,pomeranian
data\images\leonberger_17.jpg,193,151,325,261,leonberger
data\images\Bombay_133.jpg,58,13,162,134,bombay
data\images\basset_hound_153.jpg,138,32,357,345,basset_hound
data\images\Siamese_113.jpg,84,19,252,203,siamese
data\images\Bombay_167.jpg,120,11,459,369,bombay
data\images\Abyssinian_116.jpg,71,43,249,190,abyssinian
data\images\miniature_pinscher_139.jpg,44,9,96,78,miniature_pinscher
data\images\Egyptian_Mau_117.jpg,202,66,284,138,egyptian_mau
data\images\miniature_pinscher_147.jpg,90,35,191,101,miniature_pinscher
data\images\english_cocker_spaniel_116.jpg,102,136,313,317,english_cocker_spaniel
data\images\japanese_chin_164.jpg,176,62,352,226,japanese_chin
data\images\Maine_Coon_145.jpg,61,113,242,288,maine_coon
data\images\British_Shorthair_196.jpg,125,1,321,205,british_shorthair
data\images\Egyptian_Mau_132.jpg,91,35,159,102,egyptian_mau
data\images\British_Shorthair_105.jpg,173,10,374,208,british_shorthair
data\images\american_bulldog_142.jpg,84,34,320,246,american_bulldog
data\images\keeshond_117.jpg,85,82,202,237,keeshond
data\images\Abyssinian_110.jpg,25,8,175,162,abyssinian
data\images\Bengal_164.jpg,89,1,291,151,bengal
data\images\Maine_Coon_132.jpg,143,6,354,221,maine_coon
data\images\keeshond_169.jpg,165,13,371,318,keeshond
data\images\keeshond_142.jpg,91,81,264,283,keeshond
data\images\american_pit_bull_terrier_11.jpg,159,34,320,169,american_pit_bull_terrier
data\images\samoyed_106.jpg,117,76,213,234,samoyed
data\images\chihuahua_178.jpg,139,77,216,132,chihuahua
data\images\Bengal_151.jpg,53,20,149,125,bengal
data\images\newfoundland_110.jpg,121,17,338,231,newfoundland
data\images\boxer_133.jpg,102,104,344,278,boxer
data\images\german_shorthaired_121.jpg,354,108,404,152,german_shorthaired
data\images\Abyssinian_149.jpg,155,39,347,251,abyssinian
data\images\Maine_Coon_187.jpg,139,95,275,241,maine_coon
data\images\British_Shorthair_15.jpg,73,13,216,154,british_shorthair
data\images\english_setter_140.jpg,145,159,333,317,english_setter
data\images\saint_bernard_143.jpg,144,156,270,259,saint_bernard
data\images\great_pyrenees_148.jpg,193,99,305,203,great_pyrenees
data\images\staffordshire_bull_terrier_177.jpg,244,105,345,211,staffordshire_bull_terrier
data\images\english_setter_178.jpg,19,13,275,270,english_setter
data\images\Persian_165.jpg,43,1,405,265,persian
data\images\Bombay_129.jpg,176,33,367,262,bombay
data\images\Siamese_140.jpg,181,52,364,238,siamese
data\images\havanese_17.jpg,232,17,404,164,havanese
data\images\Birman_167.jpg,192,63,314,176,birman
data\images\great_pyrenees_175.jpg,181,61,300,166,great_pyrenees
data\images\yorkshire_terrier_100.jpg,159,2,419,230,yorkshire_terrier
data\images\British_Shorthair_163.jpg,257,84,336,174,british_shorthair
data\images\yorkshire_terrier_103.jpg,142,181,284,298,yorkshire_terrier
data\images\beagle_143.jpg,35,42,455,388,beagle
data\images\japanese_chin_133.jpg,68,96,199,248,japanese_chin
data\images\havanese_103.jpg,1,26,365,359,havanese
data\images\pug_101.jpg,71,47,269,218,pug
data\images\staffordshire_bull_terrier_114.jpg,197,103,380,246,staffordshire_bull_terrier
data\images\great_pyrenees_120.jpg,47,33,236,205,great_pyrenees
data\images\Birman_128.jpg,224,103,366,234,birman
data\images\newfoundland_174.jpg,238,25,425,210,newfoundland
data\images\chihuahua_118.jpg,114,33,252,230,chihuahua
data\images\Persian_122.jpg,60,16,290,244,persian
data\images\american_bulldog_167.jpg,186,174,270,243,american_bulldog
data\images\wheaten_terrier_148.jpg,132,77,451,231,wheaten_terrier
data\images\saint_bernard_140.jpg,63,111,214,250,saint_bernard
data\images\Bombay_181.jpg,66,1,192,135,bombay
data\images\great_pyrenees_132.jpg,61,220,188,337,great_pyrenees
data\images\english_setter_127.jpg,168,63,349,278,english_setter
data\images\Birman_102.jpg,115,81,252,219,birman
data\images\Russian_Blue_103.jpg,96,52,187,162,russian_blue
data\images\english_cocker_spaniel_130.jpg,122,23,319,285,english_cocker_spaniel
data\images\basset_hound_172.jpg,48,76,184,235,basset_hound
data\images\Siamese_168.jpg,75,41,293,246,siamese
data\images\american_pit_bull_terrier_146.jpg,83,101,183,168,american_pit_bull_terrier
data\images\leonberger_105.jpg,83,18,255,134,leonberger
data\images\Sphynx_171.jpg,161,13,307,159,sphynx
data\images\Siamese_202.jpg,62,13,387,399,siamese
data\images\Ragdoll_141.jpg,31,21,299,278,ragdoll
data\images\newfoundland_151.jpg,85,41,320,306,newfoundland
data\images\Abyssinian_185.jpg,21,1,191,178,abyssinian
data\images\Sphynx_122.jpg,141,5,374,228,sphynx
data\images\Sphynx_144.jpg,36,74,166,211,sphynx
data\images\Maine_Coon_197.jpg,92,53,219,189,maine_coon
data\images\wheaten_terrier_163.jpg,134,105,282,279,wheaten_terrier
data\images\Birman_187.jpg,151,68,315,212,birman
data\images\Persian_1.jpg,42,22,115,84,persian
data\images\British_Shorthair_178.jpg,128,13,266,166,british_shorthair
data\images\beagle_169.jpg,183,1,433,186,beagle
data\images\Abyssinian_148.jpg,303,78,460,219,abyssinian
data\images\keeshond_165.jpg,299,17,404,162,keeshond
data\images\wheaten_terrier_144.jpg,160,93,300,224,wheaten_terrier
data\images\Ragdoll_138.jpg,152,74,309,247,ragdoll
data\images\Bengal_155.jpg,26,68,205,259,bengal
data\images\great_pyrenees_156.jpg,182,40,303,153,great_pyrenees
data\images\British_Shorthair_156.jpg,190,44,345,196,british_shorthair
data\images\pomeranian_18.jpg,336,29,447,171,pomeranian
data\images\boxer_171.jpg,141,84,336,270,boxer
data\images\chihuahua_150.jpg,109,27,260,177,chihuahua
data\images\english_cocker_spaniel_18.jpg,2,13,343,386,english_cocker_spaniel
data\images\Persian_172.jpg,91,17,275,189,persian
data\images\Persian_166.jpg,47,43,318,318,persian
data\images\scottish_terrier_181.jpg,39,23,428,246,scottish_terrier
data\images\Egyptian_Mau_179.jpg,595,86,867,346,egyptian_mau
data\images\pomeranian_170.jpg,40,35,182,201,pomeranian
data\images\german_shorthaired_122.jpg,176,66,312,144,german_shorthaired
data\images\Bombay_110.jpg,384,230,610,470,bombay
data\images\Russian_Blue_160.jpg,88,73,282,302,russian_blue
data\images\american_pit_bull_terrier_161.jpg,88,34,225,133,american_pit_bull_terrier
data\images\Birman_123.jpg,191,53,405,226,birman
data\images\scottish_terrier_134.jpg,40,9,232,306,scottish_terrier
data\images\Ragdoll_178.jpg,82,138,178,244,ragdoll
data\images\saint_bernard_126.jpg,165,110,343,291,saint_bernard
data\images\Abyssinian_1.jpg,333,72,425,158,abyssinian
data\images\great_pyrenees_126.jpg,230,117,301,207,great_pyrenees
data\images\yorkshire_terrier_145.jpg,72,4,184,164,yorkshire_terrier
data\images\Maine_Coon_1.jpg,62,7,129,68,maine_coon
data\images\german_shorthaired_158.jpg,130,108,373,268,german_shorthaired
data\images\scottish_terrier_105.jpg,109,1,286,182,scottish_terrier
data\images\samoyed_15.jpg,134,56,293,280,samoyed
data\images\Birman_133.jpg,156,158,226,228,birman
data\images\newfoundland_134.jpg,211,126,338,225,newfoundland
data\images\miniature_pinscher_136.jpg,109,38,182,109,miniature_pinscher
data\images\Bombay_192.jpg,29,5,247,208,bombay
data\images\beagle_155.jpg,29,113,421,304,beagle
data\images\german_shorthaired_16.jpg,99,98,226,199,german_shorthaired
data\images\leonberger_103.jpg,51,22,140,102,leonberger
data\images\Bengal_150.jpg,1,73,110,178,bengal
data\images\Sphynx_124.jpg,33,29,298,299,sphynx
data\images\Siamese_179.jpg,239,58,340,168,siamese
data\images\miniature_pinscher_155.jpg,6,1,151,100,miniature_pinscher
data\images\chihuahua_132.jpg,96,43,195,121,chihuahua
data\images\newfoundland_168.jpg,193,85,305,179,newfoundland
data\images\Birman_170.jpg,111,8,361,250,birman
data\images\leonberger_138.jpg,174,23,275,100,leonberger
data\images\wheaten_terrier_159.jpg,104,62,241,181,wheaten_terrier
data\images\Birman_126.jpg,78,135,180,239,birman
data\images\Siamese_205.jpg,129,1,388,252,siamese
data\images\pug_109.jpg,139,153,337,288,pug
data\images\beagle_115.jpg,104,134,240,271,beagle
data\images\Maine_Coon_127.jpg,161,38,275,148,maine_coon
data\images\wheaten_terrier_162.jpg,100,149,206,251,wheaten_terrier
data\images\shiba_inu_161.jpg,194,67,299,198,shiba_inu
data\images\Russian_Blue_146.jpg,36,65,137,172,russian_blue
data\images\beagle_168.jpg,62,8,421,296,beagle
data\images\scottish_terrier_176.jpg,71,1,300,343,scottish_terrier
data\images\Sphynx_17.jpg,115,1,449,351,sphynx
data\images\pug_15.jpg,205,32,426,203,pug
data\images\newfoundland_148.jpg,16,47,190,239,newfoundland
data\images\english_setter_177.jpg,257,34,437,180,english_setter
data\images\Bengal_187.jpg,216,9,315,118,bengal
data\images\pug_146.jpg,91,43,251,167,pug
data\images\pug_151.jpg,2,29,193,173,pug
data\images\Abyssinian_143.jpg,160,20,411,260,abyssinian
data\images\english_cocker_spaniel_190.jpg,122,84,231,209,english_cocker_spaniel
data\images\staffordshire_bull_terrier_14.jpg,144,105,269,239,staffordshire_bull_terrier
data\images\american_bulldog_131.jpg,84,104,322,320,american_bulldog
data\images\yorkshire_terrier_15.jpg,47,35,406,406,yorkshire_terrier
data\images\staffordshire_bull_terrier_150.jpg,143,91,299,194,staffordshire_bull_terrier
data\images\wheaten_terrier_112.jpg,186,80,352,266,wheaten_terrier
data\images\Persian_213.jpg,22,15,183,181,persian
data\images\Siamese_19.jpg,117,54,268,184,siamese
data\images\saint_bernard_135.jpg,279,60,380,168,saint_bernard
data\images\Bombay_100.jpg,29,6,245,209,bombay
data\images\american_pit_bull_terrier_140.jpg,188,16,289,185,american_pit_bull_terrier
data\images\basset_hound_129.jpg,12,6,332,469,basset_hound
data\images\Birman_117.jpg,129,7,410,273,birman
data\images\Birman_186.jpg,267,51,364,149,birman
data\images\miniature_pinscher_168.jpg,10,1,206,209,miniature_pinscher
data\images\Birman_111.jpg,129,27,359,248,birman
data\images\Ragdoll_126.jpg,63,46,271,240,ragdoll
data\images\keeshond_170.jpg,162,83,295,237,keeshond
data\images\Birman_14.jpg,82,134,236,299,birman
data\images\boxer_126.jpg,169,6,377,212,boxer
data\images\Sphynx_116.jpg,51,47,293,290,sphynx
data\images\pomeranian_174.jpg,88,10,214,135,pomeranian
data\images\yorkshire_terrier_146.jpg,70,100,171,191,yorkshire_terrier
data\images\wheaten_terrier_135.jpg,35,55,194,195,wheaten_terrier
data\images\Siamese_128.jpg,68,19,399,357,siamese
data\images\saint_bernard_147.jpg,123,64,420,322,saint_bernard
data\images\British_Shorthair_145.jpg,37,71,261,281,british_shorthair
data\images\havanese_127.jpg,148,83,289,214,havanese
data\images\Russian_Blue_129.jpg,178,41,321,187,russian_blue
data\images\British_Shorthair_168.jpg,14,27,319,275,british_shorthair
data\images\wheaten_terrier_111.jpg,265,82,349,177,wheaten_terrier
data\images\British_Shorthair_154.jpg,210,1,362,139,british_shorthair
data\images\samoyed_147.jpg,122,54,217,198,samoyed
data\images\Bombay_140.jpg,608,73,1398,886,bombay
data\images\japanese_chin_103.jpg,81,73,427,327,japanese_chin
data\images\english_cocker_spaniel_137.jpg,166,116,288,278,english_cocker_spaniel
